Class Index,Title,Description
3,Airbus Hopes for 50 Jet Orders by June, PARIS (Reuters) - The president of European planemaker  Airbus said on Saturday he hoped to win around 50 orders for  the new wide-body jet A350 by next June.
3,Treasuries Yields Near Recent Lows (Reuters),"Reuters - Yields on U.S. Treasuries held near\recent lows on Friday as oil topped  #36;49 a barrel, threatening\the outlook for both the economy and stocks."
1,"BSNL, MTNL to launch high-speed Internet (Reuters)","Reuters - India's two state-run telephone companies will start high-speed Internet services from Jan. 15 at about a sixth of the prevailing prices, a government statement said on Friday."
1,Cheney:  #39;We #39;re going to get it done #39; in Iraq,"With a low-profile, tightly secured arrival at Bagram Air Base, Vice President Dick Cheney became the highest-ranking United States official to visit Kabul since the Taliban #39;s overthrow."
4,IBM Stops Offering Cash-Balance Pension,"International Business Machines Corp., taken to court by workers over changes it made to its traditional pension plan, has decided to stop offering any such plan to new employees."
4,HP  #39;jilts Intel Itanium #39;,Intel #39;s biggest customer for its Itanium processor is to stop building workstations built around the chip according to the online edition of the Wall Street Journal.
4,Spreading Spam,"LOS ANGELES - This June a barrage of spam popped up in 152,000 in-boxes. They pitched the standard stuff: One was an advertisement for the  quot;Top Drug Store Online, quot; another offered mortgage refinancing, another "
1,At Least 25 Dead in Indian Train Collision -- TV (Reuters),"Reuters - At least 25 people were feared killed\Tuesday in a collision between two passenger trains in northern\India, television stations reported."
4,Summary: Student Finds New Amphibian (AP),"AP - THE DISCOVERY: A University of Pittsburgh geology student on a field trip stumbles across the fossil of an oversized, salamander-like creature that lived about 300 million years ago."
3,"Markets surge on oil drop, election","Wall Street bounded higher for the second straight day yesterday as investors reveled in sharply falling oil prices and the probusiness agenda of the second Bush administration. The Dow Jones industrials gained more than 177 points for its best day of 2004, while the Standard  amp; Poor's 500 closed at its highest level since early 2002."
4,Use script to block Windows XP SP2 updates: Microsoft,Microsoft has offered yet another way for businesses to block the Automatic Update of Windows XP to the big-deal SP2 upgrade. The developer posted a copy-and-paste script to 
2,Tri-Nations expansion,RUGBY in the Pacific Islands has been dealt a huge blow after they were left out of a major shake-up in the southern hemispheres premier tournaments yesterday.
2,Back to School as Wie Plays a Waiting Game, EDINBURGH (Reuters) - Amateur prodigy Michelle Wie will  spend an uninterrupted few weeks studying at Punahou High  School in Honolulu before the 15-year-old returns to learning  her trade as a would-be professional golfer.
4,EverQuest II Hunts Newbies,"The latest massively multiplayer game is aiming to provide a softer, gentler experience for those intimidated by the original EverQuest. For the most part, it succeeds. Review by Daniel Terdiman."
1,Court Doctors Examine Pinochet for Trial," SANTIAGO, Chile (Reuters) - Three court-appointed doctors  examined Chile's former military dictator Augusto Pinochet on  Thursday, a key step that will decide whether the 88-year-old  general will stand trial for human rights abuses."
4,Downloader.GK 'Worst Trojan of 2004' (NewsFactor),"NewsFactor - The Downloader.GK Trojan was named as the worst piece of malicious code of 2004, according to Spanish anti-virus firm Panda Software."
3,Dollar Treads Water as U.S. Data Awaited, TOKYO (Reuters) - The dollar shuffled in narrow ranges on  Tuesday as the market looked to U.S. economic indicators due  later in the day for clues about the pace of monetary  tightening.
1,Stocks Are Set to Open Slightly Higher,NEW YORK - U.S. stocks are seen slightly higher at the open but a swathe of economic data is likely to influence overall sentiment and direction...
1,"UK wants partial smoking ban, limit on junk food ads",LONDON: Britain will announce plans today for a ban on smoking in many public places and a crackdown on television advertising of  quot;junk food quot; aimed at children.
4,2004 U.S. Hurricane Season Among Worst on Record,"Insurance adjusters and meteorologists are still crunching numbers and analyzing data, but the 2004 U.S. hurricane season will likely go down as one of the most active on record."
2,Ace is wild,NEW YORK -- Slice it any which way and the pie looks the same. The piece that represents the odds of the Red Sox overtaking the Yankees for the division title after a lost weekend in the Bronx is skinnier than Calista Flockhart.
2,CRB Button hearing adjourned,Motorsport.com. The Contract Recognition Board (CRB) hearing of the Jenson Button/BAR/Williams case has been adjourned until October 16th.
4,Shareholders rubber-stamp Microsoft payout,Approval of changes to employee stock compensation paves way for \$32 billion bonanza for shareholders.
2,Bronze possible for Hill,"ATHENS -- Shawn Hill #39;s Olympics are over, but it remains to be seen if he will bring back a medal from Athens. The 23-year-old Mississauga pitcher tossed six quality innings in Canada #39;s 8-5 loss to Cuba on Tuesday night, ending up with a no decision."
4,Yahoo boosts music portal (SiliconValley.com),"SiliconValley.com - Yahoo, seeking to add e-commerce to its Internet music portal, will pay  #36;160 million in cash to acquire Musicmatch, a critically acclaimed but little known music jukebox and download service."
4,US moviemakers go after  #39;parasites #39;,The Motion Picture Association of America is launching civil and criminal actions worldwide against movie pirates in a bid to curb illegal film downloading.
2,Brees kept offense cool,"If ever there were a time for the Chargers offense to panic, this was it. In fact, it seemed as if the group already was a bit unnerved."
2,Sky #39;s the limit when it comes to Sox spending,"If you want to get a rise out of a small-market general manager, ask him about the Red Sox being limited by their budget. Already this weekend at the winter meetings, we #39;ve "
3,Charley #39;s insured losses seen hitting \$7.4 billion,"NEW YORK, Aug 18 (Reuters) - Insurance payments to victims of Hurricane Charley are expected to reach \$7.4 billion, making it the second most costly hurricane to hit the United States, an insurance industry group said on Wednesday. "
1,Iraq Awards First Post-War Oilfield Contracts," BAGHDAD (Reuters) - Iraq's oil ministry has awarded the  country's first post-war oilfield development contracts to  Turkish and Canadian firms, an oil official said on Thursday."
2,"Toomer, O #39;Hara still questionable for Giants","New York Giants receiver Amani Toomer returned to practice Friday and participated in some individual drills, but his status for Sunday #39;s game against the Minnesota Vikings is still undecided."
2,McLeish hails duo at heart of Gers #39; derby resurgence,RANGERS manager Alex McLeish has hailed Alex Rae and Dado Prso as the pillars of strength who have helped turn around the clubs derby-day fortunes.
4,Space station crew to search for AIDS vaccine,"The next crew of the International Space Station (ISS) is to contribute to the Russian search for a vaccine against AIDS, Russian cosmonaut Salijan Sharipov said on Friday."
4,UK Seeks Global Support for Stem Cell Research (Reuters),Reuters - Britain's leading scientific institution\said Monday it is urging countries to back a campaign to stop a\possible ban on stem cell research as part of a global treaty\banning human cloning.
1,Hong Kong pro-Beijing politicians accuse opponents of misleading public over sex scandal,"Human rights activists on Wednesday condemned the detention of a Hong Kong pro-democracy politician for allegedly having sex with a prostitute, and his sentencing without trial to six months of  quot;re-education through labor. quot; ..."
4,NASA Picks Swede Launch Site for Balloons (AP),"AP - NASA has agreed to launch its largest scientific balloons from a site in northern Sweden, a spokesman said Tuesday."
4,Stripped down Longhorn still offers gems,"SEPTEMBER 06, 2004 (IDG NEWS SERVICE) - Even though Microsoft Corp. #39;s much-anticipated Longhorn has been stripped of its unified file system and some of its other key Longhorn technologies will be available for Windows XP and Windows Server 2003, the next "
2,US Women Win Bronze Medal in Water Polo,Center fielder Ellen Estes scored three goals including the decider to help the United States beat Australia 6-5 Thursday in the Olympic women #39;s water polo bronze medal game.
